,0,Actual
469,4.754181503867095,8.0
470,24.441853005108772,8.0
471,0.8726539703544915,2.0
472,5.646589462344487,5.0
473,22.09687921960919,27.0
474,3.9817408573168933,2.0
475,34.64899288363455,16.0
476,19.500623171387634,13.0
477,13.050995599737345,3.0
478,29.301635048181407,37.0
479,16.414114317318944,19.0
480,23.17214759942222,19.0
481,17.627436960705115,10.0
482,26.612647594191376,38.0
483,5.958181070421798,3.0
484,4.447301913084221,7.0
485,13.218880336799874,2.0
486,-2.8494762362226744,1.0
487,10.967787502126772,11.0
488,12.80067771652627,9.0
489,4.344692344560006,6.0
490,16.44585778852346,9.0
491,1.7223192471748412,9.0
492,9.523439030384576,9.0
493,12.412135973868974,3.0
494,14.025624699730766,8.0
495,16.095284498592942,9.0
496,16.162691059127194,12.0
497,21.064871230285593,28.0
498,21.064871230285593,28.0
499,13.439380470085265,12.0
500,9.813708888836548,16.0
501,25.344307300083575,38.0
502,5.380217797638242,8.0
503,14.87830296528288,8.0
504,13.492204222274136,8.0
505,5.951314265275055,11.0
506,-4.2500710144398255,3.0
507,-1.3365064053694589,3.0
508,-1.2872371997192964,2.0
509,10.18175011197744,10.0
510,4.631723163440785,6.0
511,21.809811317944355,13.0
512,14.481795772731143,13.0
513,21.501398122849647,15.0
514,3.583881884250328,7.0
515,-3.1497882917350886,2.0
516,7.051956252233477,6.0
517,-0.19503608073805978,4.0
518,15.288540135662043,10.0
519,3.753022138369925,5.0
520,-1.0291943104820156,4.0
521,11.157634729027933,9.0
522,8.66544497809527,8.0
523,6.414352143422175,6.0
524,7.85870061516437,9.0
525,7.199401078631208,6.0
526,-5.999866878940798,3.0
527,1.9703931583885357,5.0
528,17.53963297033513,9.0
529,-2.6289761029372762,4.0
530,14.46010034500927,14.0
531,3.824978800509893,6.0
532,2.6000318173053962,3.0
533,0.42089564477226915,3.0
534,-2.423281547806109,4.0
535,-3.4220135324616443,4.0
536,12.26725723906964,9.0
537,4.2135205431671885,7.0
538,1.155683345563201,3.0
539,-1.7054398199928933,2.0
540,18.44356092524566,10.0
541,1.9244592557673208,12.0
542,14.832369062661666,8.0
543,5.958181070421798,6.0
544,13.321489905324082,10.0
545,15.001509316781263,9.0
546,18.05934651438525,7.0
547,0.31097052990552854,4.0
548,8.37841415921449,16.0
549,5.151436707490905,9.0
550,6.8368820954926655,10.0
551,6.764925433352698,5.0
552,10.270652747095124,16.0
553,11.98960602179849,11.0
554,4.740586662968791,7.0
555,16.322674481445983,28.0
556,12.796350384729383,10.0
557,19.081165034056955,16.0
558,3.18737469169859,6.0
559,8.505484600197391,16.0
560,2.9462777754390252,7.0
561,4.546059567894293,6.0
562,21.881767980084323,12.0
563,17.25260215145435,8.0
564,11.605391610938081,9.0
565,14.832369062661666,9.0
566,18.866090877316143,7.0
567,12.581276227988571,9.0
568,7.469060227759382,7.0
569,-0.49577383302537115,3.0
570,2.7312036186982134,5.0
571,16.44585778852346,9.0
572,9.185158522145382,15.0
573,14.025624699730766,3.0
574,5.489717215730099,4.0
575,13.218880336799874,3.0
576,10.973213478671358,13.0
577,15.677081878319346,11.0
578,9.405658655430788,10.0
579,5.189405160217678,4.0
580,1.2493123910041355,2.0
581,-3.2161196241920393,5.0
582,-0.2867103625634435,1.0
583,3.739745832558029,3.0
584,4.2666898857207265,0.5
585,9.486165050553833,10.0
586,1.3161118527206561,0.5
587,9.072852346925405,6.0
588,3.4868743017950656,3.0
589,4.507717585303222,3.0
590,9.499871983960357,14.0
591,1.99703693253446,3.0
592,5.015138347662013,8.0
593,1.0191156510229753,1.0
594,4.912528779137805,1.0
595,1.7232504454296595,1.0
596,8.734571838686211,12.0
597,5.46615016930588,6.0
598,6.396934190616367,4.0
599,7.48157206426399,5.0
600,6.995426451307235,4.0
601,15.783491402436109,20.0
602,3.8803987276943097,3.0
603,17.21067857554389,16.0
604,12.251655642539834,7.0
605,11.782510865206103,5.0
606,15.456881163142445,19.0
607,16.641641816788965,20.0
608,12.570220884119049,16.0
609,5.0069035630562375,6.0
610,18.93624170122445,21.0
611,6.587506273304225,7.0
612,6.413552916782994,4.0
613,13.785652910894438,13.0
614,11.158580449966724,10.0
615,21.86632240523475,24.0
616,4.945022473540558,2.0
617,8.027041642644786,10.0
618,12.653611856057065,14.0
619,3.153891983765323,3.0
620,3.5466079044195773,1.0
621,10.091705696472363,7.0
622,3.2915318816722667,2.0
623,14.311729063880858,18.0
624,12.575161214612184,17.0
625,5.16233688376931,6.0
626,5.16233688376931,5.0
627,17.465619208489965,25.0
628,4.519177072335371,4.0
629,10.654114103572507,10.0
630,4.969204445040798,3.0
631,2.572963540857021,2.0
632,8.279814917401037,12.0
633,26.976661652118192,32.0
634,4.955497511634274,7.0
635,7.877489427093675,9.0
636,5.37477138584946,3.0
637,8.386236797299372,4.0
638,4.6182850061554,3.0
639,10.619810387191816,12.0
640,8.25317383584618,13.0
641,8.064740760660225,12.0
642,5.987601282508368,5.0
643,3.0484504793446554,6.0
644,15.469043167690582,12.0
645,1.4361734542927103,3.0
646,2.6334002065638593,3.0
647,5.319957141455777,3.0
648,4.47206893388439,5.0
649,3.8941056611008342,5.0
650,23.562023910466845,27.0
651,4.2331589545982276,4.0
652,4.663150906016295,7.0
653,11.12245073017272,13.0
654,6.305121501451463,4.0
655,3.1831537828552676,3.0
656,1.5511147490916777,5.0
657,19.955645150284486,24.0
658,2.3273466675393557,1.0
659,4.8877874953495954,6.0
660,5.0788602251962125,2.0
661,11.714529239009213,4.0
662,1.4614763286866612,2.0
663,14.399579596400752,13.0
664,3.3797079037879207,5.0
665,-0.33956567612103683,1.0
666,-2.6286401822976693,1.0
667,2.482779988252421,2.0
668,11.8373053589976,7.0
669,14.500135545594215,18.0
670,7.047735343390155,5.0
671,1.7797225223057147,3.0
672,3.0859701908756456,3.0
673,16.75623592249325,22.0
674,3.106337846057496,4.0
675,10.89214286500842,15.0
676,7.929858050665164,9.0
677,5.521301320369158,7.0
678,8.258340465628297,6.0
679,16.01114147771519,15.0
680,3.979612894583777,3.0
681,7.116623850706464,4.0
682,12.041786909411709,1.0
683,12.91900056373051,12.0
684,3.346714877192259,3.0
685,18.565997184076902,19.0
686,9.02691844430419,6.0
687,-0.3565606314708134,2.0
688,6.051414197098975,5.0
689,4.646692433583151,1.0
690,4.841318964304868,5.0
691,3.294360924038461,1.0
692,1.2896176652362143,0.5
693,6.441100756760132,10.0
694,10.358459897227707,12.0
695,5.492662263718483,5.0
696,2.946072451022868,3.0
697,5.812458512629576,0.5
698,15.04587702499936,16.0
699,6.854631766576805,6.0
700,24.39040580877622,19.0
701,13.752179618203453,15.0
702,1.8432409633757736,1.0
703,4.9694567788520345,8.0
704,-0.12717553462487174,1.0
705,10.43739817610988,15.0
706,9.064856093995253,8.0
707,24.31844914663625,26.0
708,23.59135734182625,23.0
709,23.650894715923815,22.0
710,25.69244283233085,28.0
711,18.817398805415348,20.0
712,23.325033495727023,23.0
713,31.651394696421537,43.0
714,16.67327327644954,14.0
715,21.78626575837396,15.0
716,31.55758452979374,37.0
717,24.742580974799107,28.0
718,21.492437763762577,23.0
719,26.00632436518958,25.0
720,14.479654026646198,5.0
721,3.801482693815018,1.0
722,8.285362247522922,4.0
723,32.459877912472834,36.0
724,28.68780799232906,23.0
725,1.8269765503487037,1.0
726,30.916496620284068,30.0
727,38.829501829684645,36.0
728,22.5039710322319,24.0
729,33.33666049239967,40.0
730,28.4890702261733,29.0
731,17.867536947883604,24.0
732,18.80281562482047,14.0
733,1.4122126950342135,1.0
734,24.323964833520993,22.0
735,47.757718418263636,50.0
736,24.163148899587714,28.0
737,30.195034923431695,33.0
738,21.516225394163325,22.0
739,16.128417885544895,10.0
740,24.238038237178582,26.0
741,-1.2572391219760277,2.0
742,2.539593405335019,4.0
743,6.413378258762002,4.0
744,29.70906078278082,34.0
745,18.523768329593107,20.0
746,10.141662957586625,5.0
747,14.1800379635275,14.0
748,7.9176866225511375,2.0
749,18.502977164142404,22.0
750,20.291032120668387,20.0
751,39.07770498472182,30.0
752,28.338463456525243,32.0
753,4.065554205771132,1.0
754,14.313822028774876,9.0
755,19.600087648983045,24.0
756,-0.05399367825995327,2.0
757,20.700319572501446,26.0
758,20.328040914747778,21.0
759,24.0578172150807,15.0
760,22.900122863053863,28.0
761,-1.124496806804455,1.0
762,20.94373427018051,20.0
763,12.364861602735072,13.0
764,21.56523058844201,30.0
765,28.801552763714152,30.0
766,25.401560099735928,29.0
767,9.838261124439857,10.0
768,-0.7451353126183626,1.0
769,18.625437777163302,20.0
770,22.64390772955286,22.0
771,23.261359810337435,25.0
772,22.038148919607732,23.0
773,19.752798540810115,19.0
774,21.919778798346254,20.0
775,5.99582736528869,2.0
776,20.55658718386921,25.0
777,29.09002441119709,28.0
778,17.10928900534468,20.0
779,20.402082557169788,24.0
780,20.09105600462841,22.0
781,26.345199590919567,30.0
782,19.176556425520037,21.0
783,26.30672279987719,26.0
784,8.923682320157852,14.0
785,24.68957247592581,27.0
786,19.75826337001202,22.0
787,23.06926311717346,28.0
788,29.834608142972034,27.0
789,9.135075342950287,10.0
790,19.891262844124565,26.0
791,2.2347582139389672,2.0
792,5.624032242470673,1.0
793,34.97830882355203,48.0
794,2.0887737115126015,1.0
795,2.837088939225602,3.0
796,28.675459909021047,27.0
797,22.003891375483203,24.0
798,37.14411493966605,45.0
799,21.901588171079286,22.0
800,19.69423483427241,22.0
801,23.46575013318458,20.0
802,0.4430580164361224,1.0
803,24.795123757414817,19.0
804,13.606448194796993,10.0
805,29.465521485309285,26.0
806,10.536455082196017,19.0
807,28.743954761780987,34.0
808,22.948011749502857,21.0
809,11.840042493736721,9.0
810,40.61252369313269,49.0
811,25.546311606443776,24.0
812,22.89092243804205,19.0
813,23.838575324755045,25.0
814,23.615731481637507,25.0
815,8.458676679639474,7.0
816,26.272495028050788,23.0
817,26.069626239182487,30.0
818,23.543286593433233,20.0
819,23.55683970527566,20.0
820,22.9768202726619,18.0
821,36.81930941168777,30.0
822,24.46321823863732,28.0
823,20.18999198804445,25.0
824,28.933795260804924,26.0
825,18.36964547255688,24.0
826,28.230970039759097,24.0
827,-0.6470524290294755,1.0
828,19.53155266904722,21.0
829,31.367800202075752,35.0
830,20.502667654812935,25.0
831,6.661341980168309,6.0
832,47.53463902679381,55.0
833,14.379928135963407,11.0
834,21.890041766712724,28.0
835,20.590847536925526,21.0
836,21.640576562665576,26.0
837,15.578744995195077,12.0
838,28.007867986850986,22.0
839,18.394712491281307,20.0
840,28.368154542010803,26.0
841,20.237508802258194,21.0
842,6.466974796209055,7.0
843,16.653707678651994,19.0
844,24.1693206146098,20.0
845,23.52736612958071,25.0
846,24.896391671520252,24.0
847,18.24585351316838,20.0
848,30.831532590958897,22.0
849,22.538067041670285,26.0
850,27.95437914163664,30.0
851,21.62136009889257,22.0
852,15.921569271124564,20.0
853,21.17482414365605,20.0
854,21.775888518487204,22.0
855,15.608163156348578,14.0
856,27.962620284225896,22.0
857,22.269319210592524,30.0
858,23.01981204957927,24.0
859,-0.18304914036294662,1.0
860,1.1381160243017696,1.0
861,11.24227789776435,5.0
862,18.602347693095435,21.0
863,20.433986108947312,19.0
864,3.600821206335656,1.0
865,19.311112634367614,20.0
866,0.7513621400915049,1.0
867,12.450049780198814,9.0
868,15.540160119273661,17.0
869,19.28654765929694,20.0
870,30.457053143437893,30.0
871,24.31462504618403,22.0
872,9.197278696748786,11.0
873,30.0848373259189,25.0
874,27.493481658313012,28.0
875,33.30443352318498,40.0
876,17.300937309469628,23.0
877,16.680508671322098,9.0
878,19.29740570096109,21.0
879,38.22380631108378,43.0
880,22.484014535354714,24.0
881,22.081838327149224,22.0
882,23.218802236145645,27.0
883,20.38497667307683,24.0
884,23.70337318884705,23.0
885,2.1091510052973064,2.0
886,22.9230772822098,27.0
887,8.907072485954298,6.0
888,20.220626476937962,20.0
889,10.670435691650027,9.0
890,7.426673515904149,2.0
891,27.042534817457717,23.0
892,26.743447475847407,20.0
893,21.56095367049308,22.0
894,24.20320583932408,28.0
895,12.417186892420279,6.0
896,26.25520377580745,24.0
897,24.625468643189276,26.0
898,29.04069334983514,32.0
899,22.71056564323975,25.0
900,21.60193516196598,24.0
901,23.213280169981335,23.0
902,-2.345431965179568,1.0
903,-1.5020444063383742,1.0
904,0.2132884713484735,2.0
905,7.521586617088495,5.0
906,25.625079262871477,23.0
907,0.1664780531065695,2.0
908,19.88654319111664,19.0
909,21.968731730817627,28.0
910,14.934220072182395,11.0
911,6.195620525792528,4.0
912,23.25563935135781,20.0
913,22.598479461173813,25.0
914,42.75237498944722,49.0
915,20.495867198462985,21.0
916,22.76627589862333,23.0
917,25.445745420810976,23.0
918,10.009269629739812,6.0
919,22.80417401630498,24.0
920,25.36752459969851,24.0
921,12.46526989714108,10.0
922,12.435400564108146,12.0
923,12.461423323626914,12.0
924,16.264845524398357,29.0
925,29.905209642105174,37.0
926,10.705548045691394,13.0
927,24.555048989694864,25.0
928,18.18434442596028,22.0
929,17.509671156031462,18.0
930,13.140523813455143,12.0
931,25.316692333868527,27.0
932,15.418528016144887,8.0
933,18.50287343377992,20.0
934,21.216158864045514,22.0
935,12.477646602548024,10.0
936,19.208823477439747,22.0
937,18.179455691907545,23.0
938,15.036293903453565,13.0
939,15.458846899944955,13.0
940,22.682922648634378,19.0
941,19.141972380248017,21.0
942,29.51365300801528,33.0
943,30.1406499248646,31.0
944,20.963157372757816,20.0
945,21.274301683590917,27.0
946,6.1807222104796224,2.0
947,2.270206747323524,2.0
948,2.7201274383718044,3.0
949,23.55023654160666,14.0
950,23.33633957199027,26.0
951,17.871290847560733,22.0
952,21.58609138278766,23.0
953,24.27613211837794,28.0
954,28.483365235745506,36.0
955,20.915464475082576,25.0
956,20.671984447536712,24.0
957,20.833832199734676,21.0
958,19.34171153169721,21.0
959,19.860713027421003,20.0
960,21.637237664429936,22.0
961,27.716836771915762,24.0
962,4.831217210505638,1.0
963,19.51998258141249,24.0
964,0.2844493038093461,2.0
965,19.569422671810184,28.0
966,22.132402645068257,23.0
967,27.44889269072993,27.0
968,14.399485624321368,20.0
969,18.87564853414879,21.0
970,21.579947271697517,20.0
971,12.398849812148267,10.0
972,17.98419875851808,23.0
973,23.030468562673956,26.0
974,23.89771010071267,22.0
975,21.719669364663613,24.0
976,16.701039046550992,22.0
977,0.3903941753625091,1.0
978,7.063298193685526,6.0
979,13.253847879008315,4.0
980,-1.2470867351081978,1.0
